Area ,Price
770,497000
2740,476000
1030,469775
1030,464950
2587,458000
1690,455800
2660,452000
1400,442500
1840,435000
1540,425000
2200,424000
860,420000
1590,411000
1810,407450
1330,402200
2710,399900
2110,375000
1690,371000
2210,360000
1400,358990
1830,346950
3070,341950
2380,340000
700,328000
1200,323000
960,319000
1600,315000
1440,312000
1300,305240
1340,305000
2810,301000
720,300000
1590,299000
1420,298500
1290,285000
1930,285000
2060,275000
1870,275000
1830,269800
1370,255500
1530,250000
1460,250000
1520,241000
1040,230000
1090,219000
1180,215000
1180,215000
840,187500
1500,182568
1290,182000
1280,167000
5090,3100000
4390,2880000
5240,1860000
2630,1400000
3810,1330000
2270,1320000
1660,1100000
1780,1000000
2650,995000
3160,940000
1530,930000
3660,920000
1800,865000
2960,849000
3130,840000
2920,820000
2060,815000
2760,800000
3400,799000
3230,785000
3080,750000
1420,750000
2960,750000
2950,740000
1160,731100
1980,707000
1110,680000
1510,660000
1780,630000
2100,625000
1330,605000
2510,605000
1640,600000
1590,595000
2910,595000
2110,590000
1710,580000
3930,575000
3240,575000
1440,560000
2250,559950
1350,549000
1210,545000
1540,543000
2500,539900
2740,535000
1970,530000
1200,515000
2600,512000
1900,504975
1250,500000
2810,487500
1220,485000
2210,462000
1260,461000
2050,457000
1720,441000
1280,440000
2610,440000
1778,435000
3172,432500
2320,423000
2750,419900
1020,410000
740,409000
1150,404763
1710,400000
1630,376500
1040,364500
780,360000
1320,348000
2690,346290
1360,345000
1750,341000
1590,337000
1380,335000
880,334550
1660,331292
1400,328000
2230,325000
1770,320000
1010,315000
1260,315000
1860,314950
1560,310000
920,309000
1600,308550
1160,306000
2230,305000
1260,305000
2320,305000
2093,300000
1810,295000
780,285000
1550,284000
1400,280000
1850,277000
1640,275000
2217,275000
1650,267500
810,249000
980,237502
1380,227000
2340,210000
1070,208000
1100,205000
1290,200000
1070,194000
1410,179000
1200,168000
902,152000
1090,140000
3230,1700000
1640,1390000
3210,1290000
2430,1280000
3020,1190000
2800,1190000
2940,1160000
4200,1150000
4750,1110000
2600,1020000
1820,1010000
2050,990000
3240,975000
2590,815000
2000,795000
2560,790000
3140,780000
3540,775000
1160,715000
1600,625000
1210,618000
2120,615000
3010,600000
2340,597000
1560,595000
2340,569500
1390,535000
830,535000
1210,520000
910,516000
1180,482000
1510,479200
1260,475000
2010,463000
1570,458000
1830,452000
1250,452000
1450,450000
1230,447000
1270,445000
1200,442500
2340,439990
1310,432100
980,425000
1500,419000
1750,410000
2120,396400
1350,385000
1560,385000
1140,384000
1100,375950
1250,375000
1260,375000
3200,360000
1250,358000
960,355000
1040,345000
2160,340000
2170,340000
1300,335000
1440,327200
2010,310000
1750,300000
1000,295500
1170,286000
1000,275000
930,275000
1540,272500
1120,268500
1380,265000
1670,256703
1070,200000
1040,184900
1020,152275
1320,150000
3680,1900000
1940,1650000
2180,1310000
3820,1270000
2880,1260000
3410,1230000
4370,1150000
1980,912000
3210,875000
1340,850000
2920,795000
3080,775000
1000,749950
1640,725000
1380,725000
2090,710000
1540,675000
2860,650000
1280,650000
2450,649000
1560,640000
2910,610000
2320,589000
2250,572650
1810,555700
2960,539950
1150,513000
1340,495000
2010,490000
1300,485000
1060,480000
1760,477590
2220,470000
1400,460000
1500,457500
1430,450000
1050,450000
970,446000
870,445000
1180,438000
850,417500
1300,415000
1690,403900
1890,395000
1450,393000
1500,390000
940,381000
2010,380000
1440,375000
1280,370000
820,363000
1630,360000
963,360000
2390,349950
1460,340000
2060,326989
1330,325000
1410,325000
2475,319900
1410,318000
730,316000
1830,305000
2080,300000
1420,293000
2010,290000
2000,290000
1040,288000
1200,275000
1270,265000
820,260000
1520,230000
1140,230000
900,230000
2510,225000
1480,224000
1310,223000
1000,217000
1010,201000
1510,199950
1280,183000
1560,181000
720,172000
790,169500
3490,2550000
4360,1980000
3210,1600000
1590,1350000
2770,1310000
3420,1230000
2660,1130000
1770,960000
2979,912000
2070,846000
3010,810000
3110,799990
2200,744000
2790,725500
1450,725000
1340,720000
2840,717550
2780,705000
3340,699000
1610,675000
1400,672600
2570,670000
2460,635000
1370,605000
2660,595000
2380,594950
1980,590000
1590,569000
1880,560000
1580,549800
1710,549000
1120,499950
2350,495000
1200,492450
1670,483500
1610,464500
1320,455000
1330,453000
1830,445000
3222,442000
1030,437000
1440,435000
1240,435000
1370,431500
1400,429000
1940,423800
1100,416500
1160,415000
1610,415000
1530,412500
1320,410000
1470,408000
1100,405000
1370,405000
1500,405000
1500,405000
1430,402000
2120,400000
2140,400000
1380,385000
2260,379000
900,375000
3010,359950
1080,359000
1260,354000
860,350000
1700,335500
1080,325000
1100,320000
2600,316000
1040,299000
1200,289950
1090,286000
990,285000
3020,275000
1370,245000
1030,230000
1100,190000
1350,190000
1100,178000
1610,160000
2360,1250000
1700,565000
860,345000
1580,247800
990,163800
1360,540000
6200,5570000
2020,1400000
4430,1240000
4670,1000000
2310,942000
1990,898500
3480,864327
1630,840000
3270,835000
3360,834995
3360,829995
3500,815000
2760,809950
3480,808000
3250,791500
1080,787500
1760,780500
3010,775000
1830,768000
2500,760000
2850,750000
3210,690000
1090,680000
1710,680000
1600,672324
1650,619000
3240,616500
3000,607500
990,605000
1800,583000
2150,580000
1480,580000
1280,579000
1920,571000
2510,570000
2750,556000
850,553500
2920,550000
2500,538500
2310,525000
1190,500000
1940,488000
1320,475000
1390,472217
2350,469995
2050,451000
1610,450000
1180,450000
930,443500
1010,442000
2800,440000
2370,435000
1430,424000
1730,417000
880,415000
910,400000
1860,400000
1850,390000
1060,385100
1260,385000
620,385000
1600,384500
1170,375000
980,375000
1280,367400
960,362500
1560,360000
2060,339989
1500,335000
1030,330000
1460,330000
1850,328000
1060,325000
1210,325000
2800,325000
2060,324747
1270,315000
1820,307635
1060,290000
1040,285650
1840,274950
800,269500
1240,265000
810,260600
570,260000
1710,255000
1180,229500
900,226500
1020,210000
830,200000
940,121800
2180,2300000
2090,1450000
2290,1400000
4100,1350000
3870,1300000
3200,1220000
1940,1000000
1780,1000000
4280,995500
2200,969000
2820,960000
3030,950000
1940,925000
2040,910000
3180,890000
2530,875000
2620,838400
2600,817000
3020,805000
2990,785000
3900,780000
2600,775000
1170,760000
2920,760000
1660,753000
4610,750000
2120,719000
1760,690000
1980,679900
2680,660000
1140,650000
1910,630000
1290,604000
2380,582000
2150,580000
2150,580000
2070,575000
1490,565000
2420,558000
1870,554000
1370,552500
1520,552500
1160,540000
1890,535000
1330,534000
1380,525000
1410,520000
2100,506000
1060,500000
1830,495000
1590,485000
1390,479990
970,460000
2820,457000
1400,454800
1490,452000
1680,450000
1960,445000
2230,445000
1290,437000
1690,430000
1170,425000
2070,425000
1900,425000
990,416000
2000,415000
1150,413565
1220,402000
1450,400000
1094,399950
960,395000
1190,375000
1110,370000
1290,365000
1170,360000
1060,354000
2060,348000
1650,334999
1550,330000
2475,319900
1530,317000
1490,310000
1750,310000
1340,309500
1250,300000
740,299000
2930,294000
1060,279000
1400,274000
1380,272000
1750,269900
1210,269000
1260,260750
780,250000
990,250000
1180,245000
790,242000
1310,240000
1200,239900
1260,237000
870,235000
1330,235000
1010,220000
1530,220000
1190,210000
1080,185000
1050,175000
1570,169000
850,161000
2890,2250000
3170,1880000
5000,1250000
2620,950000
3300,925000
1910,895000
2620,855000
1320,765000
1833,719000
3100,700000
1020,672500
1540,670000
1320,655000
1580,655000
1290,650500
1510,650000
2620,648000
1500,640000
1220,630000
1740,606000
1790,592100
2510,575000
2480,555000
1480,550000
1630,550000
2040,545000
1640,540000
2040,532500
1264,530000
990,529000
1350,525000
1260,510000
1880,509950
1320,509500
1600,480000
1290,450000
700,435000
1260,435000
2820,432000
2710,430760
2420,430000
1550,430000
1730,429300
2390,425000
1510,415000
800,404500
1910,390000
1520,389000
1800,385000
1650,382000
1867,378950
1200,375000
1390,374150
1680,367500
1270,365000
1950,361000
1150,350000
1370,350000
1310,349950
1640,342000
1140,329000
1360,329000
1840,327000
2030,310950
850,304000
1910,300000
1260,300000
1440,300000
1880,300000
1330,300000
1280,296500
1120,290000
1940,285000
1088,269000
1760,267000
1750,260000
1360,257000
790,245500
1540,245000
1670,240000
1760,235000
1410,211000
1000,200000
1190,185000
770,176000
2600,1450000
1760,1230000
3310,1200000
1660,1090000
2500,799000
3390,775000
2280,752500
2460,715000
2290,685900
2100,650000
1380,637000
1410,634950
1310,630000
1100,620000
1680,612000
2520,598500
1550,533000
1170,525000
1560,500000
1190,485500
1130,480000
1690,464000
1960,450000
1590,450000
1520,450000
1430,450000
930,435000
2075,433200
1300,433000
1090,420000
1180,420000
2260,419950
1100,412500
1180,410000
1320,397500
1310,390000
1480,375000
1450,375000
820,370000
2420,369000
2170,359800
1080,355000
910,350000
870,339999
1900,335000
1870,325000
1620,320000
1930,319000
1440,313500
860,311000
2690,311000
1140,310000
880,292000
1200,270000
1747,267500
900,252500
1120,250000
930,230950
840,210000
790,198000
1580,195000
1010,180000
3650,2300000
3230,1780000
3230,1700000
4670,1580000
4010,1330000
2530,1280000
2910,1040000
4030,1020000
3470,994000
1770,900000
2320,870000
1810,812500
3100,795000
1940,725000
2480,725000
3510,723000
900,715000
1060,665000
1210,635000
2290,630000
2270,615000
1660,610000
2210,590000
1660,559950
1150,550000
1130,545000
910,533050
1540,528000
1890,520000
2550,512000
2590,500000
3180,499950
2410,499000
1690,495000
1000,488000
1780,459950
2470,445000
1240,445000
1980,442000
770,425000
2760,424950
2760,424950
1470,418900
770,407500
880,405000
1400,401000
1140,399000
1030,397500
1430,397500
1420,390000
1870,390000
2198,388000
1270,377500
2190,365000
2575,359000
2050,353500
1540,345000
2623,333000
2600,330000
1010,318000
1150,300000
1200,299000
1670,289950
1860,280000
1720,274000
1200,272000
1980,272000
2630,270000
1350,270000
1330,258000
1700,245000
720,235000
1500,235000
1350,225000
1010,219950
1200,210000
700,199950
1040,182500
1760,469950
1300,249000
1430,720001
2150,378000
2320,260000
3430,3000000
3555,1760000
2610,1520000
2510,1420000
4010,1390000
2700,1330000
2670,1050000
3130,1010000
3350,971000
2630,968000
1230,960000
1890,925000
3170,890776
3220,890000
1313,885000
2910,870000
3390,859900
3050,840000
2710,839000
2570,800000
2490,778983
2600,775000
3380,749000
1020,735000
2160,733000
3410,725000
2860,720000
1180,699950
2520,689950
1320,680000
1560,640000
890,639950
1610,639000
1030,620000
2670,603000
1390,600000
1650,599000
2220,585000
1780,575000
3150,570000
2060,543000
1230,539900
3040,538900
1260,535000
1430,532500
3430,515000
2610,515000
3361,511000
1830,508000
970,495000
1060,476500
1670,475200
1550,475000
1520,464000
1510,459900
2720,455000
4050,450000
790,450000
2692,436472
1820,429000
1570,420000
1430,420000
3460,415000
2230,415000
1010,402000
1460,400000
2393,400000
3000,398950
930,390000
2810,386000
1330,381000
1330,379260
1300,367500
1350,366000
1590,355000
1390,350500
1320,350000
1580,349900
1140,340000
2440,335000
1120,334500
1070,327000
620,325000
1060,319950
1360,317500
1870,314000
2460,305000
1450,297000
1050,295000
1560,292000
1670,290700
1076,290000
1700,289275
720,280000
1450,274000
1390,270000
1260,269950
1220,253500
770,252500
1100,233000
1370,229000
1200,229000
1020,209000
1490,205950
1048,199950
1060,169500
900,140000
3500,3200000
4940,2200000
4240,2190000
4610,1650000
3910,961500
2140,946000
1430,925000
3210,915000
2200,870000
1430,850000
1760,839000
1450,822500
2940,810000
1860,799950
2250,790000
1080,785000
840,713000
2780,690000
2250,675000
2480,640000
930,639000
1880,618000
1440,600000
2050,595000
2340,590000
1060,589000
1460,589000
1740,540000
2130,534950
1440,527000
1710,522500
1140,500000
2815,491000
1270,475000
1050,474000
1670,469500
3360,465000
1110,465000
1600,455000
2800,444000
1420,432500
1320,425000
1010,420000
1460,420000
1070,406650
780,405000
950,403504
2280,401500
1810,400000
1120,396500
1220,390000
2120,390000
1260,385000
2370,383000
3060,381000
1300,380000
2300,380000
1670,375000
970,375000
1790,370500
1520,368500
1420,352000
2260,350000
1060,330000
1340,330000
1170,329500
830,327500
1630,327000
1782,326000
1960,325000
1400,325000
2190,320000
2070,320000
1900,316000
1680,315000
2007,305950
2050,305000
1590,290000
2100,283500
1370,280000
1240,279000
1400,270000
1670,268500
2390,267500
1850,265000
1660,261000
1250,255000
1100,241450
1210,237000
1360,225000
980,225000
1430,221000
1200,219000
1010,215000
820,207000
1130,190500
960,190000
900,185000
670,183000
1040,172500
3800,2400000
3670,1220000
3950,1050000
1990,1050000
2700,950000
1710,895000
2100,880000
2530,870000
1820,855000
2910,829000
3040,825000
1760,802000
1050,800000
3350,790500
1640,790000
1820,775000
1250,772000
1830,765000
1510,750000
1940,750000
3350,740000
1250,715000
2580,698000
3600,679950
1130,595000
950,547500
1900,545000
1560,539950
1320,535000
1850,524400
2280,520000
2560,518000
1270,510500
1400,500000
1180,499000
2370,490000
2380,487500
2060,484000
690,480000
1410,478000
1380,475000
2160,475000
870,470000
1990,470000
1470,465000
1670,450000
1290,442573
1640,435000
750,435000
1150,415950
760,415000
1950,409000
1120,408000
2927,407000
1590,395825
810,392000
2360,390000
1200,385000
1370,380000
1420,376000
2100,375000
1920,372500
1750,368000
1250,367950
1200,367000
3260,365000
1320,350000
1680,350000
1660,335000
1400,330000
1160,322000
3220,315000
1280,310000
1120,309950
1000,305000
1520,305000
2100,299000
960,299000
870,285000
1010,283700
2400,278000
1090,275000
